time,h,mean_energy,mean_velocity
0,0,0,0
2.2884e-06,9.5972,8.3309471313447e-20,346081.14300256
4.5768e-06,9.5972,9.547185753798e-20,367121.88909595
6.8652e-06,9.5972,9.6366443568607e-20,368943.37345623
9.1536e-06,9.5972,8.999303580001e-20,354812.02670057
1.1442e-05,9.5972,9.7463325400494e-20,366123.84750253
1.37304e-05,9.5972,9.6985109737425e-20,366335.94606608
1.60188e-05,9.5972,9.3104002721134e-20,362627.73090622
1.83072e-05,9.5972,9.7105377030206e-20,370541.4923356
2.05956e-05,9.5972,9.7573598798707e-20,371319.80777498
2.2884e-05,9.5972,9.5590178421045e-20,366484.7896308
2.51724e-05,9.5972,9.9068661578799e-20,372133.90924426
2.74608e-05,9.5972,9.8785236470152e-20,370803.94858861
2.97492e-05,9.5972,9.6912458858147e-20,367397.40694042
3.20376e-05,9.5972,9.8943644363031e-20,370979.86359711
3.4326e-05,9.5972,9.9337132955026e-20,371676.54649264
3.66144e-05,9.5972,9.8503065497686e-20,368600.10461583
3.89028e-05,9.5972,9.9038387672914e-20,369952.57879659
4.11912e-05,9.5972,9.9486511512923e-20,370395.88258964
4.34796e-05,9.5972,9.8345664961394e-20,368323.58210801
4.5768e-05,9.5972,9.9308274235691e-20,372427.95988786
4.80564e-05,9.5972,9.9778045746523e-20,374279.88539454
5.03448e-05,9.5972,9.9097458453545e-20,371110.03350265
5.26332e-05,9.5972,9.9920300100122e-20,370523.92262387
5.49216e-05,9.5972,9.9745433193907e-20,371351.59677101
5.721e-05,9.5972,9.9577235173217e-20,372695.15009354
5.94984e-05,9.5972,1.0103990509347e-19,376192.77774213
6.17868e-05,9.5972,1.0123460659404e-19,376760.86259028
6.40752e-05,9.5972,9.9945885263663e-20,371837.43448268
6.63636e-05,9.5972,1.0077880959562e-19,371928.09496599
6.8652e-05,9.5972,1.0120995530799e-19,373565.55076911
7.09404e-05,9.5972,1.0057448957701e-19,374832.9719399
7.32288e-05,9.5972,1.0091842721001e-19,377316.41865052
7.55172e-05,9.5972,1.0137592332532e-19,377420.230885
7.78056e-05,9.5972,9.9978457438982e-20,373175.69819185
8.0094e-05,9.5972,1.0050584738003e-19,372772.72994244
8.23824e-05,9.5972,1.0098473130171e-19,374156.7860256
8.46708e-05,9.5972,9.961502876275e-20,373098.16801331
8.69592e-05,9.5972,1.013897202789e-19,377512.32745474
8.92476e-05,9.5972,1.0229860771063e-19,378397.41124311
9.1536e-05,9.5972,9.9303085750292e-20,372277.13527636
9.38244e-05,9.5972,1.0119793547419e-19,375257.74902322
9.61128e-05,9.5972,1.0181109180885e-19,376742.93835949
9.84012e-05,9.5972,1.0030655793736e-19,374418.6745759
0.0001006896,9.5972,1.0146781366551e-19,376794.5256089
0.000102978,9.5972,1.0214510795589e-19,377658.3929498
0.0001052664,9.5972,1.0105769209627e-19,374895.07447692
0.0001075548,9.5972,1.0132072850943e-19,373885.60202507
0.0001098432,9.5972,1.016186474957e-19,374690.25361976
0.0001121316,9.5972,1.0078056587325e-19,373937.3095792
0.00011442,9.5972,1.0145166979475e-19,375606.19024052
0.0001167084,9.5972,1.0201394001465e-19,376403.56314023
0.0001189968,9.5972,1.0161260061985e-19,374796.41510797
0.0001212852,9.5972,1.0095686559458e-19,373453.30977187
0.0001235736,9.5972,1.0117864969044e-19,374295.42673705
0.000125862,9.5972,1.0147451606953e-19,375947.16365899
0.0001281504,9.5972,1.0111228411107e-19,375490.4040283
0.0001304388,9.5972,1.0196216531341e-19,376114.31311856
0.0001327272,9.5972,1.0175607224439e-19,374713.12169202
0.0001350156,9.5972,1.0257039303718e-19,376863.33867215
0.000137304,9.5972,1.020827152274e-19,376269.76806514
0.0001395924,9.5972,1.0134565646793e-19,374914.04220823
0.0001418808,9.5972,1.0260034487072e-19,377343.23352163
0.0001441692,9.5972,1.0212995511375e-19,376773.54544493
0.0001464576,9.5972,1.0255978172935e-19,378503.01523631
0.000148746,9.5972,1.022483032142e-19,378103.57230949
0.0001510344,9.5972,1.0221731386492e-19,379475.40583248
0.0001533228,9.5972,1.023285149029e-19,379589.86130489
0.0001556112,9.5972,1.0124045822592e-19,377197.64326717
0.0001578996,9.5972,1.0207444720781e-19,378832.53903202
0.000160188,9.5972,1.025122406909e-19,379290.44710124
0.0001624764,9.5972,1.0184016610523e-19,378611.68882767
0.0001647648,9.5972,1.0230368176346e-19,379260.64289672
0.0001670532,9.5972,1.0202319837498e-19,378468.50819067
0.0001693416,9.5972,1.0206653470751e-19,377214.55645868
0.00017163,9.5972,1.0305272993568e-19,378751.41339413
0.0001739184,9.5972,1.0290009732123e-19,378526.57172184
0.0001762068,9.5972,1.0313422272228e-19,379211.13452195
0.0001784952,9.5972,1.0299426711166e-19,379171.71073603
0.0001807836,9.5972,1.0227158490464e-19,378612.85899606
0.000183072,9.5972,1.0308394274513e-19,380363.16181771
0.0001853604,9.5972,1.0362579551021e-19,381791.99335907
0.0001876488,9.5972,1.0293015136933e-19,380234.12400059
0.0001899372,9.5972,1.030452717953e-19,380363.73940834
0.0001922256,9.5972,1.0325516682119e-19,381071.37795089
0.000194514,9.5972,1.0267745156586e-19,380065.53478781
0.0001968024,9.5972,1.031073635261e-19,380982.59727928
0.0001990908,9.5972,1.0379492399527e-19,381131.69379077
0.0002013792,9.5972,1.0355728837262e-19,380143.2571875
0.0002036676,9.5972,1.038805108922e-19,380374.86756201
0.000205956,9.5972,1.0393037043849e-19,380014.22159656
0.0002082444,9.5972,1.0303162808598e-19,379968.32366838
0.0002105328,9.5972,1.0388553142332e-19,383045.83372422
0.0002128212,9.5972,1.0435045113564e-19,384258.43861627
0.0002151096,9.5972,1.0405914864182e-19,382460.74375827
0.000217398,9.5972,1.0442070676538e-19,382032.85307719
0.0002196864,9.5972,1.0431092818717e-19,381349.76597635
0.0002219748,9.5972,1.042222847361e-19,382480.26159706
0.0002242632,9.5972,1.0436653402345e-19,384694.90548756
0.0002265516,9.5972,1.046601338103e-19,385937.99559016
0.00022884,9.5972,1.0495122916592e-19,385570.52162028
0.0002311284,9.5972,1.051855609293e-19,384461.70174964
0.0002334168,9.5972,1.0548527273135e-19,383432.60508785
0.0002357052,9.5972,1.0538619202556e-19,382782.82094243
0.0002379936,9.5972,1.0507561435338e-19,382421.47698216
0.000240282,9.5972,1.0501451065252e-19,383733.41099042
0.0002425704,9.5972,1.05071777996e-19,386085.70962644
0.0002448588,9.5972,1.0506848317793e-19,386616.47800441
0.0002471472,9.5972,1.0520043962148e-19,386914.16774042
0.0002494356,9.5972,1.0484525542432e-19,385403.87135978
0.000251724,9.5972,1.0449948412333e-19,383811.95430545
0.0002540124,9.5972,1.0427202430532e-19,384810.10955878
0.0002563008,9.5972,1.0500765286761e-19,388911.95818876
0.0002585892,9.5972,1.0450833830569e-19,388203.54344305
0.0002608776,9.5972,1.0437624303871e-19,386627.91816259
0.000263166,9.5972,1.0479639618617e-19,386548.63312252
0.0002654544,9.5972,1.053013712247e-19,386375.15354123
0.0002677428,9.5972,1.0539517085545e-19,386963.59936405
0.0002700312,9.5972,1.0576077871113e-19,387727.96889319
0.0002723196,9.5972,1.0521975114019e-19,387954.6566871
0.000274608,9.5972,1.053132269177e-19,389322.97966704
0.0002768964,9.5972,1.0499405759181e-19,388400.70144565
0.0002791848,9.5972,1.0482260402014e-19,387514.35756211
0.0002814732,9.5972,1.0587944169305e-19,388581.34186443
0.0002837616,9.5972,1.0570077189773e-19,388426.27011525
0.00028605,9.5972,1.0569542169597e-19,388827.71786808
0.0002883384,9.5972,1.0596836954323e-19,389604.67385138
0.0002906268,9.5972,1.0550382791888e-19,389096.38141002
0.0002929152,9.5972,1.0577112783816e-19,389463.46577272
0.0002952036,9.5972,1.0664796212837e-19,390238.30414292
0.000297492,9.5972,1.0698856905389e-19,390234.1155799
0.0002997804,9.5972,1.0661029381983e-19,389475.59797391
0.0003020688,9.5972,1.064789182817e-19,389674.64256236
0.0003043572,9.5972,1.0661986310247e-19,390300.58168441
0.0003066456,9.5972,1.0648011915816e-19,390225.96295407
0.000308934,9.5972,1.0693722745291e-19,390543.16343631
0.0003112224,9.5972,1.0725114747587e-19,390887.89488836
0.0003135108,9.5972,1.0646715470858e-19,389629.58550438
0.0003157992,9.5972,1.0636468263907e-19,390510.2326763
0.0003180876,9.5972,1.0689661577043e-19,392305.7686628
0.000320376,9.5972,1.0660804314387e-19,392167.20809238
0.0003226644,9.5972,1.060086538464e-19,390366.35053664
0.0003249528,9.5972,1.069501538937e-19,390227.68345741
0.0003272412,9.5972,1.0681257039006e-19,389451.56207847
0.0003295296,9.5972,1.0661104140716e-19,389208.45533518
0.000331818,9.5972,1.0658622485502e-19,389130.1100609
0.0003341064,9.5972,1.065691836616e-19,388860.6211348
0.0003363948,9.5972,1.0740557151562e-19,389606.95283051
0.0003386832,9.5972,1.0756785282475e-19,389223.40634613
