time,h,mean_energy,mean_velocity
0,0,0,0
2.2884e-06,3.8389,7.6584766499262e-20,326402.486857
4.5768e-06,3.8389,7.6362477788828e-20,325655.77658146
6.8652e-06,3.8389,7.6868851756359e-20,326941.64414762
9.1536e-06,3.8389,7.6627089644905e-20,326892.86886742
1.1442e-05,3.8389,7.6400575131707e-20,326421.29051739
1.37304e-05,3.8389,7.6504190543466e-20,326055.68030853
1.60188e-05,3.8389,7.5621252995222e-20,324334.17520416
1.83072e-05,3.8389,7.6262277858082e-20,325863.63683832
2.05956e-05,3.8389,7.6282967371344e-20,326260.65216538
2.2884e-05,3.8389,7.6213909134815e-20,324812.82335073
2.51724e-05,3.8389,7.669436380562e-20,327040.86918368
2.74608e-05,3.8389,7.7491572255344e-20,327891.55745779
2.97492e-05,3.8389,7.6958480407519e-20,326735.71112164
3.20376e-05,3.8389,7.7318854610718e-20,327827.71519972
3.4326e-05,3.8389,7.7452974134088e-20,326842.53848171
3.66144e-05,3.8389,7.6969606117781e-20,326734.7143542
3.89028e-05,3.8389,7.6774579532809e-20,326653.7298549
4.11912e-05,3.8389,7.7207422153982e-20,327551.57078843
4.34796e-05,3.8389,7.7448709429784e-20,328418.62852951
4.5768e-05,3.8389,7.7916213609145e-20,329994.93334639
4.80564e-05,3.8389,7.8253010590448e-20,331967.03078169
5.03448e-05,3.8389,7.7759950133196e-20,331840.25725319
5.26332e-05,3.8389,7.8150953521575e-20,332898.08929883
5.49216e-05,3.8389,7.8128763243966e-20,332167.87709761
5.721e-05,3.8389,7.762842745905e-20,330976.69140816
5.94984e-05,3.8389,7.8216966096028e-20,332996.78060339
6.17868e-05,3.8389,7.8702436288047e-20,332422.50774153
6.40752e-05,3.8389,7.7381908205977e-20,329874.35964669
6.63636e-05,3.8389,7.7737294653625e-20,331238.72733264
6.8652e-05,3.8389,7.8703697003754e-20,333399.2660426
7.09404e-05,3.8389,7.8024773533759e-20,331710.42915075
7.32288e-05,3.8389,7.9185212963629e-20,333615.46260392
7.55172e-05,3.8389,7.8733205974506e-20,332457.96112749
7.78056e-05,3.8389,7.8453387934072e-20,332235.11629848
8.0094e-05,3.8389,7.934733790003e-20,333372.7249466
8.23824e-05,3.8389,7.8365392631872e-20,331834.76664189
8.46708e-05,3.8389,7.9584344456984e-20,333538.59350424
8.69592e-05,3.8389,7.8997391255507e-20,331939.15912794
8.92476e-05,3.8389,7.9322989895021e-20,333412.33106043
9.1536e-05,3.8389,7.9899817603445e-20,336160.78490626
9.38244e-05,3.8389,8.0214676267778e-20,337198.3884691
9.61128e-05,3.8389,8.0543180947897e-20,337556.83282462
9.84012e-05,3.8389,8.0218954527415e-20,336249.36388315
0.0001006896,3.8389,8.0304529668552e-20,336261.83469871
0.000102978,3.8389,8.0236343258495e-20,336019.48330273
0.0001052664,3.8389,7.9976898374032e-20,334658.31223841
0.0001075548,3.8389,8.0793090115349e-20,335120.93007657
0.0001098432,3.8389,8.1061998954221e-20,335314.96511902
0.0001121316,3.8389,8.1008405686183e-20,336344.32426099
0.00011442,3.8389,8.1913497074203e-20,338501.19418614
0.0001167084,3.8389,8.1053668712504e-20,335566.13529837
0.0001189968,3.8389,8.0997324779962e-20,334751.77009161
0.0001212852,3.8389,8.1166752765214e-20,335824.08550214
0.0001235736,3.8389,8.100533014054e-20,336150.41748911
0.000125862,3.8389,8.1502630524409e-20,337156.71317068
0.0001281504,3.8389,8.1205592437491e-20,336087.56207872
0.0001304388,3.8389,8.1427923077743e-20,336122.13055168
0.0001327272,3.8389,8.2378247422443e-20,338947.79026998
0.0001350156,3.8389,8.0586075418873e-20,335694.54737098
0.000137304,3.8389,8.1599177169089e-20,339021.47511915
0.0001395924,3.8389,8.1153533200359e-20,337317.16244527
0.0001418808,3.8389,8.063522590823e-20,334694.62806361
0.0001441692,3.8389,8.1918369942824e-20,336168.11317701
0.0001464576,3.8389,8.1123019563018e-20,335571.91273593
0.000148746,3.8389,8.0487816478697e-20,336728.12361508
0.0001510344,3.8389,8.073450919367e-20,337815.75101408
0.0001533228,3.8389,8.0484681197435e-20,335525.83134083
0.0001556112,3.8389,8.085056626663e-20,335222.81852534
0.0001578996,3.8389,8.1709596521257e-20,336831.73601677
0.000160188,3.8389,8.1773221319402e-20,336990.39278448
0.0001624764,3.8389,8.1324893438922e-20,336201.97086354
0.0001647648,3.8389,8.2214031822211e-20,337592.15819237
0.0001670532,3.8389,8.2010990003768e-20,335987.93754362
0.0001693416,3.8389,8.2655077330846e-20,337085.51710429
0.00017163,3.8389,8.2245236631311e-20,338094.58930079
0.0001739184,3.8389,8.2794215717895e-20,339523.33851814
0.0001762068,3.8389,8.2707551643798e-20,339035.01950646
0.0001784952,3.8389,8.2552855270418e-20,337996.71768459
0.0001807836,3.8389,8.2798474521047e-20,338192.33414396
0.000183072,3.8389,8.2731557429523e-20,338479.15224333
0.0001853604,3.8389,8.3059221852356e-20,339493.51096642
0.0001876488,3.8389,8.2595568963121e-20,338548.21630506
0.0001899372,3.8389,8.2177971505155e-20,337942.65118483
0.0001922256,3.8389,8.3380595968235e-20,339493.47739792
0.000194514,3.8389,8.3158895356133e-20,339381.72866679
0.0001968024,3.8389,8.3701659347298e-20,340784.99201521
0.0001990908,3.8389,8.3123092184275e-20,340589.50377689
0.0002013792,3.8389,8.313289085369e-20,340490.38884943
0.0002036676,3.8389,8.3945257734893e-20,341486.14285245
0.000205956,3.8389,8.3529531667861e-20,340303.30231343
0.0002082444,3.8389,8.4293321698407e-20,341734.65277591
0.0002105328,3.8389,8.3648775794879e-20,340905.87289801
0.0002128212,3.8389,8.4210086362391e-20,343314.80580588
0.0002151096,3.8389,8.4277147735157e-20,343298.96734255
0.000217398,3.8389,8.4348622503188e-20,342065.98323852
0.0002196864,3.8389,8.5004303107011e-20,342540.16343879
0.0002219748,3.8389,8.4807187283713e-20,341246.11815562
0.0002242632,3.8389,8.4966702633727e-20,342085.16265192
0.0002265516,3.8389,8.5070957487452e-20,341819.08207999
0.00022884,3.8389,8.4317044289685e-20,339513.49124036
0.0002311284,3.8389,8.4951558640959e-20,342353.72882005
0.0002334168,3.8389,8.4019728616576e-20,341187.9783016
0.0002357052,3.8389,8.3669421186159e-20,339756.73561605
0.0002379936,3.8389,8.3260803987199e-20,339494.2953728
0.000240282,3.8389,8.3586633610666e-20,341698.02637074
0.0002425704,3.8389,8.3240280713883e-20,341040.12161662
0.0002448588,3.8389,8.3122681007621e-20,338573.3377583
0.0002471472,3.8389,8.3493307948524e-20,337846.36597696
0.0002494356,3.8389,8.423697901559e-20,339504.8704284
0.000251724,3.8389,8.3823106973215e-20,338035.70383112
0.0002540124,3.8389,8.3935855473365e-20,338164.34652115
0.0002563008,3.8389,8.4769596288646e-20,340729.37883175
0.0002585892,3.8389,8.4061973596191e-20,340006.63774504
0.0002608776,3.8389,8.4704685300641e-20,340876.55982831
0.000263166,3.8389,8.482337357278e-20,342426.33780175
0.0002654544,3.8389,8.4323756081219e-20,341874.60904961
0.0002677428,3.8389,8.3947703447265e-20,340577.4754635
0.0002700312,3.8389,8.4420508757107e-20,341950.3213643
0.0002723196,3.8389,8.5068540044748e-20,342987.64441704
0.000274608,3.8389,8.586863848915e-20,345082.03525462
0.0002768964,3.8389,8.6364914463462e-20,346714.50547597
0.0002791848,3.8389,8.6220756011881e-20,346441.11045248
0.0002814732,3.8389,8.6098800064435e-20,345840.53069346
0.0002837616,3.8389,8.6484390648787e-20,346410.63858199
0.00028605,3.8389,8.6212926933964e-20,346976.31583006
0.0002883384,3.8389,8.6653360486174e-20,347791.24989789
0.0002906268,3.8389,8.7125247473454e-20,348409.49846653
0.0002929152,3.8389,8.6960811406855e-20,347723.23782696
0.0002952036,3.8389,8.694348753823e-20,347733.47718055
0.000297492,3.8389,8.7054357601246e-20,349299.88237019
0.0002997804,3.8389,8.7714666611921e-20,349662.89072349
0.0003020688,3.8389,8.7296330310178e-20,349007.29549956
0.0003043572,3.8389,8.8307434479157e-20,351629.14953596
0.0003066456,3.8389,8.8755880974463e-20,353273.43230293
0.000308934,3.8389,8.9326089410733e-20,353780.10539992
0.0003112224,3.8389,8.9466440169746e-20,353831.27651619
0.0003135108,3.8389,8.8823605692313e-20,354555.60940666
0.0003157992,3.8389,8.8943109215092e-20,356188.62390299
0.0003180876,3.8389,8.9043693026e-20,355817.92802289
0.000320376,3.8389,8.93567602638e-20,354767.87919515
0.0003226644,3.8389,9.0128635508265e-20,355062.18820611
0.0003249528,3.8389,9.0405403057064e-20,355895.34870397
0.0003272412,3.8389,8.912111776308e-20,354914.35217331
0.0003295296,3.8389,8.9616320079542e-20,357285.50435321
0.000331818,3.8389,8.9701042861715e-20,358071.3780412
0.0003341064,3.8389,8.8896363698405e-20,354944.77043658
0.0003363948,3.8389,8.9712136947207e-20,355320.71761241
0.0003386832,3.8389,8.8694119866556e-20,353173.92366158
0.0003409716,3.8389,8.9248982118417e-20,354681.4583542
0.00034326,3.8389,8.9707416749054e-20,356127.8815178
0.0003455484,3.8389,8.919030978028e-20,355142.47969419
0.0003478368,3.8389,8.8760663729211e-20,353005.86857218
0.0003501252,3.8389,9.000658305689e-20,355087.23769653
0.0003524136,3.8389,9.0667749809902e-20,358397.25903873
0.000354702,3.8389,9.1031738197886e-20,358785.37961652
0.0003569904,3.8389,8.9828420659756e-20,357502.30192679
0.0003592788,3.8389,9.1155770118603e-20,359788.61214738
0.0003615672,3.8389,9.0174866091003e-20,356549.51078327
0.0003638556,3.8389,9.1023245278827e-20,357901.99121029
0.000366144,3.8389,9.0169434946421e-20,356600.73764942
0.0003684324,3.8389,9.0040272837089e-20,357284.68587866
0.0003707208,3.8389,9.1707697549328e-20,359690.49188107
0.0003730092,3.8389,9.1762828252741e-20,358843.3764223
0.0003752976,3.8389,9.1889370594503e-20,358556.8902384
0.000377586,3.8389,9.2842408304079e-20,359951.04557884
0.0003798744,3.8389,9.3195095263357e-20,360701.70006473
0.0003821628,3.8389,9.4159635816692e-20,362155.58449986
0.0003844512,3.8389,9.3863751876301e-20,361311.14403933
0.0003867396,3.8389,9.4918059887044e-20,363569.2965087
0.000389028,3.8389,9.4685431670182e-20,363372.54145253
0.0003913164,3.8389,9.5149037327392e-20,364839.12715111
0.0003936048,3.8389,9.5978128408236e-20,366682.10824181
0.0003958932,3.8389,9.5595205177848e-20,366742.82644448
0.0003981816,3.8389,9.5746212629766e-20,367165.28928895
0.00040047,3.8389,9.5966511641938e-20,368011.07017089
0.0004027584,3.8389,9.4620783300388e-20,366014.32839896
