time,h,mean_energy,mean_velocity
0,0,0,0
1,2,0.52327646551747,0.82035250288529
2,2,0.5244500940839,0.8210801671921
3,2,0.52621395390499,0.82348964474782
4,2,0.52579036174343,0.82324689367786
5,2,0.52851081044028,0.82553483225992
6,2,0.52931277678259,0.82703619757975
7,2,0.52683614109787,0.82718947211304
8,2,0.52791331080686,0.83019792071791
9,2,0.52734726265961,0.82992124557175
10,2,0.52658812006629,0.82799670801662
11,2,0.52512187433114,0.82489450454339
12,2,0.52944990207981,0.82633029686527
13,2,0.52979862864887,0.82610266404755
14,2,0.53067273122515,0.82612329492783
15,2,0.5323355438801,0.82741162826391
16,2,0.53559851379108,0.83159109540155
17,2,0.53358414283064,0.82968375288966
18,2,0.53161106395888,0.82834340681967
19,2,0.53338777815739,0.83015862611798
20,2,0.53595396123415,0.83175453037565
21,2,0.53498777533847,0.83064875541952
22,2,0.53562525395693,0.83036252704815
23,2,0.53492602077786,0.83076610677103
24,2,0.5355608174787,0.82992500226797
25,2,0.52993054935822,0.82637503985969
26,2,0.53116873411243,0.83105022576572
27,2,0.53204651601708,0.83256081214182
28,2,0.533567145473,0.83126187767769
29,2,0.5353607495638,0.83297309281437
30,2,0.5368767525831,0.83235357573363
31,2,0.53580067569949,0.83009754522753
32,2,0.53460963260115,0.82928149848182
33,2,0.5334661040953,0.82829434343296
34,2,0.5342752420065,0.83048729668938
35,2,0.53192356737543,0.82827608923835
36,2,0.53391598856678,0.82881923353896
37,2,0.53763517250531,0.83131899565907
38,2,0.53668941651889,0.83063943564735
39,2,0.53547122959083,0.82977763161201
40,2,0.53877550722639,0.83109105361634
41,2,0.53848624700809,0.82811226292082
42,2,0.53748680373757,0.82927670552362
43,2,0.54000181234382,0.83458197047717
44,2,0.54094403784944,0.83623399389354
45,2,0.54283399456291,0.83539332154062
46,2,0.54275550350077,0.83486888118221
47,2,0.54542974134728,0.83690972684821
48,2,0.54484168215039,0.83491353001566
49,2,0.54472226922485,0.83425474212553
50,2,0.54470236762587,0.834818614303
51,2,0.54424816493322,0.83446250567114
52,2,0.54829095404669,0.83581148479647
53,2,0.54845586715125,0.83375299372963
54,2,0.55034489206846,0.83456310374644
55,2,0.55167914025043,0.83571076907778
56,2,0.55041671755591,0.83615426598665
57,2,0.55072470745598,0.83753002513956
58,2,0.5493357479651,0.83710425133538
59,2,0.55403332584551,0.84023776234425
60,2,0.55027911123528,0.83639713636415
61,2,0.55038133050907,0.83829621204648
62,2,0.54995232798522,0.83866215304588
63,2,0.55012345365831,0.83779857768931
64,2,0.55026327418858,0.83870948073049
65,2,0.55026436486813,0.83968110724556
66,2,0.55587012102343,0.84389794218308
67,2,0.55382271376693,0.83932394792743
68,2,0.55975782567336,0.8409474193682
69,2,0.56212450520826,0.84266323064434
70,2,0.56070829669442,0.84174699980102
71,2,0.56231420282565,0.84244107412222
72,2,0.56688362648002,0.84572615655994
73,2,0.56838535883016,0.84624497212983
74,2,0.56849997303714,0.84567545060608
75,2,0.56860687351757,0.84600290331063
76,2,0.56844269866608,0.84691748554952
77,2,0.56816913894296,0.84711081458892
78,2,0.5679437774985,0.84732434746768
79,2,0.56578347341668,0.84423638141488
80,2,0.56292508560092,0.84249638402254
81,2,0.56276106166263,0.8417794158776
82,2,0.5667596493457,0.8455861170365
83,2,0.56768401158826,0.8496020633273
84,2,0.56398208439454,0.84853212014497
85,2,0.56651706727346,0.85042655134979
86,2,0.56783351830552,0.85039724477234
87,2,0.56649421712258,0.84633383761739
88,2,0.56783512203937,0.84824335714939
89,2,0.56822015558335,0.84838900313041
90,2,0.5674304651009,0.84610840818095
91,2,0.56667513333075,0.84619567534268
92,2,0.567262954872,0.84754348683329
93,2,0.56471343000787,0.84624329067028
94,2,0.56518872880404,0.84718600225423
95,2,0.56494047004336,0.84665958670733
96,2,0.56427789291837,0.84686857600939
97,2,0.56554161857162,0.84978206170211
98,2,0.56601676748756,0.85134025583356
99,2,0.56217719024455,0.84692014612378
100,2,0.56720020517185,0.8482331706581
101,2,0.56762687199322,0.84831306992336
102,2,0.56936341765288,0.84975682764513
103,2,0.56898160351951,0.85027937996631
104,2,0.56768927161044,0.84953497394685
105,2,0.56920414431984,0.85081809754282
106,2,0.57256018719867,0.85299607036556
107,2,0.57624559272639,0.85355921008379
108,2,0.57814548985878,0.85331526154769
109,2,0.57963638632121,0.85498235687512
110,2,0.57997794324796,0.85565043831094
111,2,0.57805688099936,0.85432277616048
112,2,0.57655059150811,0.85072324520492
113,2,0.57625241172896,0.85126688465969
114,2,0.58128988325911,0.856106301976
115,2,0.58192623019845,0.85536644982572
116,2,0.58217115891929,0.85479683433854
117,2,0.58102418847597,0.85422818777553
118,2,0.57997970552509,0.85452827859992
119,2,0.58229041895972,0.85602365671027
120,2,0.57976798558388,0.85467688892804
121,2,0.57973934051985,0.85543186948588
122,2,0.58487936431825,0.86086283913151
123,2,0.58546345786051,0.86174068247987
124,2,0.58662916004081,0.86081923335377
125,2,0.59129570323234,0.86395848657941
126,2,0.59172116193227,0.86435078612816
127,2,0.5919702989262,0.86711861970806
128,2,0.59693499347874,0.86987234121691
129,2,0.59595045839238,0.86511812918502
130,2,0.59645760260924,0.86306807119593
131,2,0.59507696389177,0.86138032920382
132,2,0.59271974486547,0.85942590696211
133,2,0.59370565524632,0.86090020224555
134,2,0.59332030564616,0.86117333394945
135,2,0.59450700434813,0.86275431566329
136,2,0.59608715058722,0.86485801842968
137,2,0.59815241756275,0.865503126963
138,2,0.60307259561707,0.86830901682755
139,2,0.6016104229553,0.86647477828286
140,2,0.59975229540241,0.86403854937296
141,2,0.59926782162784,0.86407069652302
142,2,0.60309644420628,0.86750082064647
143,2,0.60288695324914,0.86710602342225
144,2,0.60018938690505,0.86437346269413
145,2,0.60133276965124,0.86533880253643
146,2,0.60317887310023,0.86733889381539
147,2,0.60210228456737,0.86459208158303
148,2,0.5983061484756,0.85986708908228
