time,h,mean_energy,mean_velocity
0,0,0,0
2.2884e-06,7.6777,8.1163908232739e-20,336414.90011048
4.5768e-06,7.6777,8.3843158699823e-20,341169.54108395
6.8652e-06,7.6777,8.4023326584323e-20,341343.03658457
9.1536e-06,7.6777,8.1912400748162e-20,337463.07242297
1.1442e-05,7.6777,8.3496917619448e-20,341327.4344885
1.37304e-05,7.6777,8.4454958566427e-20,343762.4075716
1.60188e-05,7.6777,8.3213282752659e-20,340442.76606308
1.83072e-05,7.6777,8.386168286757e-20,341394.25969778
2.05956e-05,7.6777,8.4794496613212e-20,343990.53352748
2.2884e-05,7.6777,8.356139936034e-20,342221.5170087
2.51724e-05,7.6777,8.381311586301e-20,341908.59832862
2.74608e-05,7.6777,8.4647126367025e-20,342406.51802678
2.97492e-05,7.6777,8.3799527604619e-20,339725.82452238
3.20376e-05,7.6777,8.3906295918965e-20,339986.77323325
3.4326e-05,7.6777,8.4257319354436e-20,341138.77407162
3.66144e-05,7.6777,8.3308892969092e-20,339973.63912082
3.89028e-05,7.6777,8.3975770512718e-20,342748.52812679
4.11912e-05,7.6777,8.4433454681376e-20,344465.60300494
4.34796e-05,7.6777,8.3156874833929e-20,340662.94361737
4.5768e-05,7.6777,8.3349661158362e-20,340089.99520102
4.80564e-05,7.6777,8.4276728303437e-20,341922.83446184
5.03448e-05,7.6777,8.359093562198e-20,340710.15862909
5.26332e-05,7.6777,8.3891632728619e-20,340923.42565919
5.49216e-05,7.6777,8.3968370483432e-20,340250.31880139
5.721e-05,7.6777,8.4041045978506e-20,340595.69519977
5.94984e-05,7.6777,8.4429421905887e-20,341495.64728621
6.17868e-05,7.6777,8.4098741515661e-20,340915.90337548
6.40752e-05,7.6777,8.4180999773997e-20,340751.36900353
6.63636e-05,7.6777,8.3838649958784e-20,340255.01620687
6.8652e-05,7.6777,8.4382612969772e-20,341220.45551185
7.09404e-05,7.6777,8.4308422479681e-20,341022.12627225
7.32288e-05,7.6777,8.4304890640086e-20,342577.44138541
7.55172e-05,7.6777,8.4487555338472e-20,343712.30867456
7.78056e-05,7.6777,8.4631633310826e-20,342813.58188183
8.0094e-05,7.6777,8.427084021204e-20,342262.068251
8.23824e-05,7.6777,8.427266204799e-20,342412.77407677
8.46708e-05,7.6777,8.4634306377887e-20,343871.98739775
8.69592e-05,7.6777,8.4777489783246e-20,344532.91660417
8.92476e-05,7.6777,8.4669080810484e-20,343612.28588339
