time,h,mean_energy,mean_velocity
0,0,0,0
2.2884e-06,5.7583,8.426050201482e-20,343649.64088162
4.5768e-06,5.7583,8.4665985576139e-20,344514.97879186
6.8652e-06,5.7583,8.4647096817267e-20,343886.90462355
9.1536e-06,5.7583,8.4838451813745e-20,344560.19837027
1.1442e-05,5.7583,8.5206981403406e-20,346654.4753286
1.37304e-05,5.7583,8.5051488192825e-20,347550.36351299
1.60188e-05,5.7583,8.5233986048182e-20,347935.30412653
1.83072e-05,5.7583,8.5254941492024e-20,347139.33472901
2.05956e-05,5.7583,8.531590565957e-20,346642.41490579
2.2884e-05,5.7583,8.5492918897816e-20,347186.49189423
2.51724e-05,5.7583,8.5123859770819e-20,346739.42220096
2.74608e-05,5.7583,8.5085926137177e-20,347016.14923835
2.97492e-05,5.7583,8.4974093171155e-20,346831.01614069
3.20376e-05,5.7583,8.5018270563204e-20,346987.45277291
3.4326e-05,5.7583,8.4991673759346e-20,346726.75776258
3.66144e-05,5.7583,8.5107143910402e-20,345702.44577279
3.89028e-05,5.7583,8.5468330300141e-20,346565.96750106
4.11912e-05,5.7583,8.5497301654507e-20,346822.44230204
4.34796e-05,5.7583,8.5525800393685e-20,347583.36278063
4.5768e-05,5.7583,8.5668974321606e-20,348324.55114888
4.80564e-05,5.7583,8.5348923573629e-20,347564.60456039
5.03448e-05,5.7583,8.5359395707216e-20,346569.03609729
5.26332e-05,5.7583,8.5431015609511e-20,346418.22132633
5.49216e-05,5.7583,8.5603096672105e-20,347317.21444126
5.721e-05,5.7583,8.5392733191522e-20,346913.23258541
5.94984e-05,5.7583,8.5262701743251e-20,347078.43932126
6.17868e-05,5.7583,8.526651567168e-20,347897.25875515
6.40752e-05,5.7583,8.5603121155172e-20,348905.07460449
6.63636e-05,5.7583,8.6207322506491e-20,350361.40731719
6.8652e-05,5.7583,8.6001321709305e-20,348316.40121663
7.09404e-05,5.7583,8.6181049430627e-20,347689.50423563
7.32288e-05,5.7583,8.6177943099961e-20,347946.0889184
7.55172e-05,5.7583,8.5836950997477e-20,348103.13695601
7.78056e-05,5.7583,8.6457205857389e-20,350024.29433577
8.0094e-05,5.7583,8.6797384896376e-20,351053.08318545
8.23824e-05,5.7583,8.6049631700911e-20,349535.78338585
8.46708e-05,5.7583,8.6655500980786e-20,350413.42175085
8.69592e-05,5.7583,8.5948037758276e-20,348816.26283199
8.92476e-05,5.7583,8.6384359785228e-20,349272.36102287
9.1536e-05,5.7583,8.7357350224026e-20,351262.83932363
9.38244e-05,5.7583,8.7193328481221e-20,351318.02679923
9.61128e-05,5.7583,8.7126172217939e-20,350853.72557073
9.84012e-05,5.7583,8.7026759016758e-20,349841.46153751
0.0001006896,5.7583,8.6618042076345e-20,349300.0870286
0.000102978,5.7583,8.7415921258783e-20,351264.39476228
0.0001052664,5.7583,8.6789136043591e-20,350400.36121193
0.0001075548,5.7583,8.6930396566479e-20,350079.92436542
0.0001098432,5.7583,8.7258098534409e-20,350157.82357668
0.0001121316,5.7583,8.7140410735128e-20,349114.1501834
0.00011442,5.7583,8.7488742488576e-20,349588.40495951
0.0001167084,5.7583,8.7443247256212e-20,348412.43862719
0.0001189968,5.7583,8.6757973313664e-20,348037.8257789
0.0001212852,5.7583,8.7855104425156e-20,353182.3245101
0.0001235736,5.7583,8.755770351927e-20,352089.46418062
0.000125862,5.7583,8.6790903951193e-20,347659.77492489
0.0001281504,5.7583,8.7010301571387e-20,347027.56648698
0.0001304388,5.7583,8.7787286250328e-20,348184.53562209
0.0001327272,5.7583,8.7699370345203e-20,347978.57902863
0.0001350156,5.7583,8.7772727121569e-20,348387.84189334
0.000137304,5.7583,8.8191908636787e-20,350118.90022762
0.0001395924,5.7583,8.7682349573022e-20,349472.65258267
0.0001418808,5.7583,8.7072862842344e-20,348424.80642514
0.0001441692,5.7583,8.7857022905581e-20,349767.73412454
0.0001464576,5.7583,8.8152005124736e-20,350486.17564488
0.000148746,5.7583,8.8762505239642e-20,351139.52907575
0.0001510344,5.7583,8.8525365977113e-20,350973.57891475
0.0001533228,5.7583,8.8407474399683e-20,351580.36088438
0.0001556112,5.7583,8.8196942810549e-20,353093.78603768
0.0001578996,5.7583,8.8531918582766e-20,354326.13246538
0.000160188,5.7583,8.7778784275511e-20,351715.24673127
0.0001624764,5.7583,8.8711315412289e-20,353260.16483021
0.0001647648,5.7583,8.8874681138013e-20,354040.32782132
0.0001670532,5.7583,8.9125085512683e-20,354406.96343065
0.0001693416,5.7583,8.8843342059572e-20,352887.91698882
0.00017163,5.7583,8.9162309373748e-20,352361.87998022
0.0001739184,5.7583,8.8900473817163e-20,351497.75498391
0.0001762068,5.7583,8.9582036989525e-20,354082.91165342
0.0001784952,5.7583,9.0088194390516e-20,355493.14804473
0.0001807836,5.7583,8.96441205641e-20,354381.62829053
0.000183072,5.7583,8.9846223747214e-20,354958.21799738
0.0001853604,5.7583,8.9359718602317e-20,354009.3538333
0.0001876488,5.7583,8.9085658036133e-20,353701.53085159
0.0001899372,5.7583,8.9593750265104e-20,355720.86356527
0.0001922256,5.7583,8.9755479504895e-20,356447.14371344
0.000194514,5.7583,8.9698233986264e-20,356142.59202243
0.0001968024,5.7583,8.976486948238e-20,355859.03645896
0.0001990908,5.7583,8.9459598875308e-20,355059.61917116
0.0002013792,5.7583,8.9476190166874e-20,355360.2551319
0.0002036676,5.7583,8.9721564391375e-20,355980.42198912
0.000205956,5.7583,8.9732040410876e-20,355655.60005352
0.0002082444,5.7583,8.9767920589373e-20,355832.58683468
0.0002105328,5.7583,8.9732185691764e-20,356061.34661807
0.0002128212,5.7583,8.9649387734913e-20,356532.61861562
0.0002151096,5.7583,8.9630818637581e-20,357041.41108074
0.000217398,5.7583,8.9850695890247e-20,358051.40706952
0.0002196864,5.7583,8.9905099713389e-20,358320.81411666
0.0002219748,5.7583,8.9937365551144e-20,357408.69141537
0.0002242632,5.7583,8.9917914129654e-20,356690.07937556
0.0002265516,5.7583,9.0487101831135e-20,357696.30033888
0.00022884,5.7583,9.0621218501473e-20,358713.38162447
0.0002311284,5.7583,9.0714053597567e-20,359301.39724449
0.0002334168,5.7583,9.0173290150683e-20,357979.30109968
0.0002357052,5.7583,9.0576766687935e-20,358613.73894543
0.0002379936,5.7583,9.0036951565784e-20,357673.03422865
0.000240282,5.7583,9.0502791766119e-20,359725.20211038
0.0002425704,5.7583,9.0155594369699e-20,359415.96704463
0.0002448588,5.7583,9.0121974945316e-20,358747.15534991
0.0002471472,5.7583,9.0509856302397e-20,359437.61382765
0.0002494356,5.7583,9.0768532200162e-20,359622.33866443
0.000251724,5.7583,9.0847074537178e-20,359641.18317445
0.0002540124,5.7583,9.0591051969778e-20,359231.3411967
0.0002563008,5.7583,9.0641022926085e-20,359168.47193368
0.0002585892,5.7583,9.0661281598646e-20,359296.1012789
0.0002608776,5.7583,9.061999857333e-20,359124.50188265
0.000263166,5.7583,9.1544981521994e-20,360766.22819284
0.0002654544,5.7583,9.1205567960733e-20,360190.78470198
0.0002677428,5.7583,9.1102854287015e-20,360051.1695344
0.0002700312,5.7583,9.0944267847507e-20,360398.51454558
0.0002723196,5.7583,9.09674083264e-20,362081.31760914
0.000274608,5.7583,9.0014950242988e-20,360331.84034226
0.0002768964,5.7583,9.0784756413341e-20,361379.7819604
0.0002791848,5.7583,9.1233663646269e-20,362220.98169502
0.0002814732,5.7583,9.0591725216104e-20,362063.09078502
0.0002837616,5.7583,9.0970415719314e-20,363098.25089185
0.00028605,5.7583,9.0975606980574e-20,362832.13171103
0.0002883384,5.7583,9.0801762043921e-20,361213.88228393
0.0002906268,5.7583,9.1243454300505e-20,361247.41778313
0.0002929152,5.7583,9.1246349037759e-20,361103.43113158
0.0002952036,5.7583,9.0178811794287e-20,360547.68245541
0.000297492,5.7583,9.0565224429279e-20,361403.31708712
0.0002997804,5.7583,9.040714209733e-20,360500.65826338
0.0003020688,5.7583,8.9636064920612e-20,357789.51045638
0.0003043572,5.7583,9.1164591071608e-20,360173.40330954
0.0003066456,5.7583,9.0995983096723e-20,359822.08382066
0.000308934,5.7583,9.1024041006083e-20,360202.06897974
0.0003112224,5.7583,9.1177574615016e-20,360719.09356067
0.0003135108,5.7583,9.1561671242885e-20,361382.09864813
0.0003157992,5.7583,9.1651224263314e-20,361557.93924376
0.0003180876,5.7583,9.1970060891343e-20,362521.64436012
0.000320376,5.7583,9.2150644364305e-20,363163.94295998
