time,h,mean_energy,mean_velocity
0,0,0,0
2.2884e-06,1.9194,7.7993197489183e-20,337498.96612156
4.5768e-06,1.9194,7.7897837750948e-20,337819.80543546
6.8652e-06,1.9194,7.7702030821915e-20,336915.23362329
9.1536e-06,1.9194,7.8516849657346e-20,338345.73768269
1.1442e-05,1.9194,7.9060690192875e-20,339603.19282923
1.37304e-05,1.9194,7.9070415639555e-20,339636.11329887
1.60188e-05,1.9194,7.8953591615916e-20,337979.52589692
1.83072e-05,1.9194,7.9123843403791e-20,338378.81430259
2.05956e-05,1.9194,7.9087781790564e-20,338448.66591155
2.2884e-05,1.9194,7.8958217284076e-20,339400.68332938
2.51724e-05,1.9194,7.8656645772651e-20,338306.67977987
2.74608e-05,1.9194,7.8794525405419e-20,337454.98182874
2.97492e-05,1.9194,7.8796865022591e-20,337821.16725692
3.20376e-05,1.9194,7.8540584070541e-20,337644.38369483
3.4326e-05,1.9194,7.9240380249457e-20,339000.16122367
3.66144e-05,1.9194,7.9008383354541e-20,339038.45684537
3.89028e-05,1.9194,7.8167902109639e-20,336777.58691069
4.11912e-05,1.9194,7.8841379030458e-20,338051.52080861
4.34796e-05,1.9194,7.8480974715186e-20,337471.7136171
4.5768e-05,1.9194,7.9044297393792e-20,338257.93797527
4.80564e-05,1.9194,7.9273236299864e-20,339010.826988
5.03448e-05,1.9194,7.942480472259e-20,339853.71492405
5.26332e-05,1.9194,8.0293661173177e-20,341746.45731008
5.49216e-05,1.9194,8.008196906944e-20,341068.74379608
5.721e-05,1.9194,8.0044709979074e-20,340834.17987706
5.94984e-05,1.9194,8.0321938361166e-20,340715.67837278
6.17868e-05,1.9194,8.0060975064481e-20,341153.3303329
6.40752e-05,1.9194,8.0529263820195e-20,343211.01596362
6.63636e-05,1.9194,8.1131112599821e-20,342785.85239498
6.8652e-05,1.9194,8.13890158806e-20,343320.28543928
7.09404e-05,1.9194,8.0722556259966e-20,341590.81905188
7.32288e-05,1.9194,8.1029494804164e-20,341693.3525804
7.55172e-05,1.9194,8.0797048329618e-20,342039.76938042
7.78056e-05,1.9194,8.176169340113e-20,345876.96419212
8.0094e-05,1.9194,8.1575747956791e-20,343358.68780601
8.23824e-05,1.9194,8.1640848106836e-20,342284.05192616
8.46708e-05,1.9194,8.1732391903326e-20,342669.94795026
8.69592e-05,1.9194,8.24022705851e-20,343545.24461319
8.92476e-05,1.9194,8.2136486901654e-20,343604.84225911
9.1536e-05,1.9194,8.187630913169e-20,341848.64875742
9.38244e-05,1.9194,8.174107806712e-20,341353.80099502
9.61128e-05,1.9194,8.224949337264e-20,343638.7645694
9.84012e-05,1.9194,8.1162589718343e-20,341412.17205582
0.0001006896,1.9194,8.1522699878351e-20,342367.99311061
0.000102978,1.9194,8.1541071807818e-20,342773.56678844
0.0001052664,1.9194,8.1724118033795e-20,344386.67546672
0.0001075548,1.9194,8.2219235713061e-20,344176.29201772
0.0001098432,1.9194,8.2273284992132e-20,343391.68542739
0.0001121316,1.9194,8.2264463422953e-20,343268.51256893
0.00011442,1.9194,8.1702866206743e-20,343166.29439022
0.0001167084,1.9194,8.1972261756907e-20,343613.31584121
0.0001189968,1.9194,8.1565384380683e-20,343009.46086829
0.0001212852,1.9194,8.2084787803038e-20,343610.298962
0.0001235736,1.9194,8.198267640718e-20,343538.64966644
0.000125862,1.9194,8.2085914792741e-20,343577.32862619
0.0001281504,1.9194,8.1642970130038e-20,342951.41728981
0.0001304388,1.9194,8.2222894482421e-20,344148.80366291
0.0001327272,1.9194,8.2361846070818e-20,344326.39135248
0.0001350156,1.9194,8.2848671049228e-20,345454.86996755
0.000137304,1.9194,8.3219916510122e-20,346340.43034307
0.0001395924,1.9194,8.3130695648129e-20,346040.83678106
0.0001418808,1.9194,8.3786262246739e-20,347525.8750614
0.0001441692,1.9194,8.398782367496e-20,347923.98401221
0.0001464576,1.9194,8.3964751233244e-20,347483.1307318
0.000148746,1.9194,8.3548187054791e-20,347180.92557782
0.0001510344,1.9194,8.4090460612894e-20,348049.11550011
0.0001533228,1.9194,8.4099659217939e-20,347241.37039786
0.0001556112,1.9194,8.4014570909886e-20,347445.50362046
0.0001578996,1.9194,8.4480382673416e-20,349127.78260204
0.000160188,1.9194,8.4734974351636e-20,350140.21363389
0.0001624764,1.9194,8.4372242867948e-20,348436.56763471
0.0001647648,1.9194,8.4560263440644e-20,347655.62713282
0.0001670532,1.9194,8.5307436688285e-20,349363.14922599
0.0001693416,1.9194,8.5414272831047e-20,350397.84199289
0.00017163,1.9194,8.5083221196058e-20,350115.02873077
0.0001739184,1.9194,8.5420137197449e-20,350925.73368202
0.0001762068,1.9194,8.6015817774877e-20,352001.29941819
0.0001784952,1.9194,8.564058455379e-20,349438.95674205
0.0001807836,1.9194,8.5641623766207e-20,348996.9060019
0.000183072,1.9194,8.5577910656238e-20,349397.52686435
0.0001853604,1.9194,8.5179226945051e-20,347561.26371852
0.0001876488,1.9194,8.5386020304627e-20,348313.71490661
0.0001899372,1.9194,8.5883718911e-20,349188.47976916
0.0001922256,1.9194,8.5969182496291e-20,349956.32668777
0.000194514,1.9194,8.5953631516361e-20,351790.369768
0.0001968024,1.9194,8.6205440951813e-20,351766.72127735
0.0001990908,1.9194,8.6594153317066e-20,351520.79884844
0.0002013792,1.9194,8.687292890731e-20,352381.95623941
0.0002036676,1.9194,8.666228439923e-20,351425.03588439
0.000205956,1.9194,8.6742444369267e-20,351244.19110698
0.0002082444,1.9194,8.7214966061939e-20,352490.17907069
0.0002105328,1.9194,8.6889846774494e-20,350747.54971973
0.0002128212,1.9194,8.6285592144413e-20,349745.18492775
0.0002151096,1.9194,8.6276672028365e-20,350778.72963844
0.000217398,1.9194,8.6479376581901e-20,352728.05410925
0.0002196864,1.9194,8.7007020611989e-20,353509.93486025
0.0002219748,1.9194,8.6785281865241e-20,352450.49057262
0.0002242632,1.9194,8.6818439845166e-20,352238.21877256
0.0002265516,1.9194,8.7045951771589e-20,353614.04416544
0.00022884,1.9194,8.7885045012715e-20,354932.62259373
0.0002311284,1.9194,8.7666252956288e-20,354170.26081177
0.0002334168,1.9194,8.7807387797722e-20,354152.27203367
0.0002357052,1.9194,8.7565796203236e-20,353377.44571171
0.0002379936,1.9194,8.819499638632e-20,354254.83234599
0.000240282,1.9194,8.7846032216261e-20,353917.05353814
0.0002425704,1.9194,8.869130497821e-20,356070.79399073
0.0002448588,1.9194,8.9032871974619e-20,357665.69291184
0.0002471472,1.9194,8.8987057608167e-20,357491.40555197
0.0002494356,1.9194,8.9285499331763e-20,357858.63273422
0.000251724,1.9194,8.9987135742572e-20,358928.46591439
0.0002540124,1.9194,8.9880863105489e-20,358474.96580498
0.0002563008,1.9194,9.0018199181625e-20,358156.19750527
0.0002585892,1.9194,9.0415499706263e-20,359981.72902988
0.0002608776,1.9194,9.1622969085716e-20,361987.77894351
0.000263166,1.9194,9.0773362701274e-20,360455.31328874
0.0002654544,1.9194,9.1050535186676e-20,360883.44814175
0.0002677428,1.9194,9.0470773566422e-20,359655.74102599
0.0002700312,1.9194,9.1578245913507e-20,361426.80330819
0.0002723196,1.9194,9.1922043342112e-20,361898.06248108
0.000274608,1.9194,9.2264933509369e-20,362449.43992453
0.0002768964,1.9194,9.2003838092585e-20,362114.21507646
0.0002791848,1.9194,9.2417396063547e-20,363579.41008896
0.0002814732,1.9194,9.2269540746124e-20,362022.63891493
0.0002837616,1.9194,9.274455376326e-20,362706.60046964
0.00028605,1.9194,9.273118141713e-20,362332.02093684
0.0002883384,1.9194,9.2562347979202e-20,362618.00603784
0.0002906268,1.9194,9.2947984584143e-20,363166.97783741
0.0002929152,1.9194,9.2737852932708e-20,361305.95299165
0.0002952036,1.9194,9.2965637640185e-20,362500.25327442
0.000297492,1.9194,9.3637912294746e-20,363431.98839505
0.0002997804,1.9194,9.3173194705637e-20,363077.36476412
0.0003020688,1.9194,9.3191737979753e-20,362584.79236536
0.0003043572,1.9194,9.3596533246918e-20,363762.88835672
0.0003066456,1.9194,9.3147888633228e-20,362388.42298054
0.000308934,1.9194,9.3375411051676e-20,363145.86779387
0.0003112224,1.9194,9.3825618605225e-20,364427.15796377
0.0003135108,1.9194,9.3983088496702e-20,364344.24684343
0.0003157992,1.9194,9.4329277715917e-20,364676.65110677
0.0003180876,1.9194,9.5360303341335e-20,368096.78382803
0.000320376,1.9194,9.4940083368694e-20,365874.18194676
0.0003226644,1.9194,9.6145098179394e-20,367482.99559017
0.0003249528,1.9194,9.6703460424107e-20,369285.61163391
0.0003272412,1.9194,9.6521825462904e-20,368776.3100967
0.0003295296,1.9194,9.656636432227e-20,369230.48636544
0.000331818,1.9194,9.69153475744e-20,369834.74416057
0.0003341064,1.9194,9.7236065832282e-20,371242.91530342
0.0003363948,1.9194,9.6626672437934e-20,370394.03259408
0.0003386832,1.9194,9.7146381437585e-20,372174.7258778
0.0003409716,1.9194,9.729538216852e-20,371882.59644958
0.00034326,1.9194,9.7037762986516e-20,370659.67046019
0.0003455484,1.9194,9.7573462011808e-20,371616.31876768
0.0003478368,1.9194,9.7894020588662e-20,372201.25307137
0.0003501252,1.9194,9.773434302451e-20,371664.76160333
0.0003524136,1.9194,9.7837725271205e-20,372557.97752043
0.000354702,1.9194,9.7713020233338e-20,374114.70223564
0.0003569904,1.9194,9.7879086958468e-20,375221.64576713
0.0003592788,1.9194,9.759397463931e-20,373024.78991085
0.0003615672,1.9194,9.8119216576371e-20,373034.68447201
0.0003638556,1.9194,9.8523356729369e-20,374183.53085945
0.000366144,1.9194,9.8796797770651e-20,374044.38225804
0.0003684324,1.9194,9.9568686091597e-20,375326.50313511
0.0003707208,1.9194,9.891813187721e-20,373216.58883732
0.0003730092,1.9194,9.9960990366199e-20,375995.8241965
0.0003752976,1.9194,9.9684115401352e-20,375059.04609507
0.000377586,1.9194,9.9090688523253e-20,372413.95707433
0.0003798744,1.9194,1.0023076994436e-19,374874.2493795
0.0003821628,1.9194,1.0080839651696e-19,376271.11669451
0.0003844512,1.9194,1.0025386286939e-19,373826.67653452
0.0003867396,1.9194,1.0021673888114e-19,373588.77947054
0.000389028,1.9194,1.0021641080536e-19,373932.53613911
0.0003913164,1.9194,1.003213208844e-19,374032.97193819
0.0003936048,1.9194,1.0017975194348e-19,375088.65804512
0.0003958932,1.9194,1.0050798053802e-19,375200.67846401
0.0003981816,1.9194,1.0067384069267e-19,375087.30033551
0.00040047,1.9194,1.0143633025826e-19,376059.32352012
0.0004027584,1.9194,1.0093534500456e-19,375599.53694074
0.0004050468,1.9194,1.0113832342806e-19,375635.0134483
0.0004073352,1.9194,1.0108881463156e-19,374878.56019694
0.0004096236,1.9194,1.0150929684629e-19,375491.22678434
0.000411912,1.9194,1.0170898545977e-19,376741.84486389
0.0004142004,1.9194,1.0238898766263e-19,377936.70392906
0.0004164888,1.9194,1.0203651183227e-19,377761.84559471
0.0004187772,1.9194,1.0191078356238e-19,378377.49610814
0.0004210656,1.9194,1.0118629035142e-19,376536.67602891
0.000423354,1.9194,1.0166151693626e-19,377071.64747503
0.0004256424,1.9194,1.0233513208527e-19,378318.62475483
0.0004279308,1.9194,1.0285298620496e-19,379187.08941681
